id,sis_course_id,course_code,name
40454,C.Campus.2019.Spring.ART 160.1,ART 160,Photography I
40456,C.Campus.2019.Spring.FDENG 301.62,FDENG 301,Advanced Writing and Research
40458,C.Campus.2019.Spring.ART 272.1,ART 272,Introduction to Lithography
40460,C.Campus.2019.Spring.FDENG 301.63,FDENG 301,Advanced Writing and Research
40462,C.Campus.2019.Spring.ART 320.1,ART 320,Ceramics II
40464,C.Campus.2019.Spring.FDENG 301.64,FDENG 301,Advanced Writing and Research
40466,C.Campus.2019.Spring.ART 355R.1,ART 355R,Life Painting
40468,C.Campus.2019.Spring.ART 357R.1,ART 357R,Expressive Painting
40470,C.Campus.2019.Spring.FDENG 301.65,FDENG 301,Advanced Writing and Research
40472,C.Campus.2019.Spring.BIO 460.4,BIO 460,Human Anatomy with Lab
40474,C.Campus.2019.Spring.FDENG 301.66,FDENG 301,Advanced Writing and Research
40476,C.Campus.2019.Spring.ART 364R.1,ART 364R,Advanced Black/White Photography
40478,C.Campus.2019.Spring.FDENG 301.67,FDENG 301,Advanced Writing and Research
40480,C.Campus.2019.Spring.BUS 499A.1,BUS 499A,Principles of Business Strategy
40482,C.Campus.2019.Spring.AS 220.1,AS 220,Feeds & Nutrition
40484,C.Campus.2019.Spring.FDENG 301.68,FDENG 301,Advanced Writing and Research
40486,C.Campus.2019.Spring.BUS 499A.2,BUS 499A,Principles of Business Strategy
40488,C.Campus.2019.Spring.AS 330.1,AS 330,Artificial Insemination
40490,C.Campus.2019.Spring.FDENG 301.69,FDENG 301,Advanced Writing and Research
40492,C.Campus.2019.Spring.AS 330.2,AS 330,Artificial Insemination
40494,C.Campus.2019.Spring.BUS 499A.3,BUS 499A,Principles of Business Strategy
40496,C.Campus.2019.Spring.FDENG 301.70,FDENG 301,Advanced Writing and Research
40498,C.Campus.2019.Spring.CHEM 391.1,CHEM 391,Tech Writing in Chemical Lit
40500,C.Campus.2019.Spring.FDENG 301.71,FDENG 301,Advanced Writing and Research
40502,C.Campus.2019.Spring.FDENG 301.72,FDENG 301,Advanced Writing and Research
40504,C.Campus.2019.Spring.CHEM 391.2,CHEM 391,Tech Writing in Chemical Lit
40506,C.Campus.2019.Spring.FDENG 301.73,FDENG 301,Advanced Writing and Research
40508,C.Campus.2019.Spring.CHEM 498.1,CHEM 498,Chemistry Internship
40510,C.Campus.2019.Spring.FDENG 301.74,FDENG 301,Advanced Writing and Research
40512,C.Campus.2019.Spring.CHEM 498.2,CHEM 498,Chemistry Internship
40514,C.Campus.2019.Spring.FDENG 301.75,FDENG 301,Advanced Writing and Research
40516,C.Campus.2019.Spring.CHILD 350.1,CHILD 350,Observation and Assessment
40518,C.Campus.2019.Spring.FDENG 301.76,FDENG 301,Advanced Writing and Research
40520,C.Campus.2019.Spring.CHIN 102.1,CHIN 102,Beginning Mandarin II
40522,C.Campus.2019.Spring.FDENG 301.77,FDENG 301,Advanced Writing and Research
40524,C.Campus.2019.Spring.CIT 352.1,CIT 352,Operating Systems I
40526,C.Campus.2019.Spring.FDENG 301.78,FDENG 301,Advanced Writing and Research
40528,C.Campus.2019.Spring.CIT 352.2,CIT 352,Operating Systems I
40530,C.Campus.2019.Spring.FDENG 301.79,FDENG 301,Advanced Writing and Research
40532,C.Campus.2019.Spring.FDENG 301.80,FDENG 301,Advanced Writing and Research
40534,C.Campus.2019.Spring.CIT 365.1,CIT 365,.NET Software Development
40536,C.Campus.2019.Spring.FDENG 301.81,FDENG 301,Advanced Writing and Research
40538,C.Campus.2019.Spring.CIT LAB.1,CIT LAB,Open Lab for CIT Dept
40540,C.Campus.2019.Spring.FDENG 301.82,FDENG 301,Advanced Writing and Research
40542,C.Campus.2019.Spring.COMM 111.1,COMM 111,Writing for Communication Career
40544,C.Campus.2019.Spring.FDENG 301.83,FDENG 301,Advanced Writing and Research
40546,C.Campus.2019.Spring.COMM 111.2,COMM 111,Writing for Communication Career
40548,C.Campus.2019.Spring.FDENG 301.84,FDENG 301,Advanced Writing and Research
40550,C.Campus.2019.Spring.COMM 111.3,COMM 111,Writing for Communication Career
40552,C.Campus.2019.Spring.FDENG 301.85,FDENG 301,Advanced Writing and Research
40554,C.Campus.2019.Spring.AS 465.1,AS 465,Processed Meats
40556,C.Campus.2019.Spring.COMM 111.4,COMM 111,Writing for Communication Career
40558,C.Campus.2019.Spring.FDENG 301.86,FDENG 301,Advanced Writing and Research
40560,C.Campus.2019.Spring.AUTO 223L.1,AUTO 223L,Climate Control Lab
40562,C.Campus.2019.Spring.COMM 111.5,COMM 111,Writing for Communication Career
40564,C.Campus.2019.Spring.FDENG 301.87,FDENG 301,Advanced Writing and Research
40566,C.Campus.2019.Spring.AUTO 232.1,AUTO 232,Engine Management Systems
40568,C.Campus.2019.Spring.COMM 111.6,COMM 111,Writing for Communication Career
40570,C.Campus.2019.Spring.FDENG 301.88,FDENG 301,Advanced Writing and Research
40572,C.Campus.2019.Spring.BIO 180.1,BIO 180,Introduction to Biology I
40574,C.Campus.2019.Spring.COMM 111.7,COMM 111,Writing for Communication Career
40576,C.Campus.2019.Spring.BIO 180.2,BIO 180,Introduction to Biology I
40578,C.Campus.2019.Spring.COMM 111.8,COMM 111,Writing for Communication Career
40580,C.Campus.2019.Spring.BIO 180.3,BIO 180,Introduction to Biology I
40582,C.Campus.2019.Spring.COMM 111.9,COMM 111,Writing for Communication Career
40584,C.Campus.2019.Spring.BIO 180.4,BIO 180,Introduction to Biology I
40586,C.Campus.2019.Spring.COMM 111.10,COMM 111,Writing for Communication Career
40588,C.Campus.2019.Spring.BIO 264L.1,BIO 264L,Human Anatomy & Physiology I Lab
40590,C.Campus.2019.Spring.COMM 111.11,COMM 111,Writing for Communication Career
40592,C.Campus.2019.Spring.BIO 264L.2,BIO 264L,Human Anatomy & Physiology I Lab
40594,C.Campus.2019.Spring.BIO 264L.3,BIO 264L,Human Anatomy & Physiology I Lab
40596,C.Campus.2019.Spring.COMM 111.12,COMM 111,Writing for Communication Career
40598,C.Campus.2019.Spring.BIO 264L.4,BIO 264L,Human Anatomy & Physiology I Lab
40600,C.Campus.2019.Spring.COMM 350.1,COMM 350,Group Dynamics
40602,C.Campus.2019.Spring.BIO 264L.5,BIO 264L,Human Anatomy & Physiology I Lab
40604,C.Campus.2019.Spring.COMM 350.2,COMM 350,Group Dynamics
40606,C.Campus.2019.Spring.BIO 264L.6,BIO 264L,Human Anatomy & Physiology I Lab
40608,C.Campus.2019.Spring.COMM 450.1,COMM 450,Conflict Mgmt and Negotiation
40610,C.Campus.2019.Spring.BIO 264L.7,BIO 264L,Human Anatomy & Physiology I Lab
40612,C.Campus.2019.Spring.BIO 264L.8,BIO 264L,Human Anatomy & Physiology I Lab
40616,C.Campus.2019.Spring.BIO 264L.9,BIO 264L,Human Anatomy & Physiology I Lab
40618,C.Campus.2019.Spring.COMM 462.1,COMM 462,Advanced Visual Media
40620,C.Campus.2019.Spring.BIO 264L.10,BIO 264L,Human Anatomy & Physiology I Lab
40622,C.Campus.2019.Spring.BIO 264L.11,BIO 264L,Human Anatomy & Physiology I Lab
40624,C.Campus.2019.Spring.BIO 264L.12,BIO 264L,Human Anatomy & Physiology I Lab
40626,C.Campus.2019.Spring.BIO 264L.13,BIO 264L,Human Anatomy & Physiology I Lab
40628,C.Campus.2019.Spring.BIO 264L.14,BIO 264L,Human Anatomy & Physiology I Lab
40630,C.Campus.2019.Spring.BIO 264L.15,BIO 264L,Human Anatomy & Physiology I Lab
40632,C.Campus.2019.Spring.BIO 264L.16,BIO 264L,Human Anatomy & Physiology I Lab
40634,C.Campus.2019.Spring.COMM 470.1,COMM 470,Strategic Comm and Social Change
40636,C.Campus.2019.Spring.BIO 264L.17,BIO 264L,Human Anatomy & Physiology I Lab
40638,C.Campus.2019.Spring.BIO 264L.18,BIO 264L,Human Anatomy & Physiology I Lab
40640,C.Campus.2019.Spring.CS 101.1,CS 101,Intro to Programming
40642,C.Campus.2019.Spring.BIO 264L.19,BIO 264L,Human Anatomy & Physiology I Lab
40644,C.Campus.2019.Spring.CS 101.2,CS 101,Intro to Programming
40646,C.Campus.2019.Spring.BIO 264L.20,BIO 264L,Human Anatomy & Physiology I Lab
40648,C.Campus.2019.Spring.CS 101.3,CS 101,Intro to Programming
40650,C.Campus.2019.Spring.BIO 264L.21,BIO 264L,Human Anatomy & Physiology I Lab
40652,C.Campus.2019.Spring.CS 499A.1,CS 499A,Senior Project  Part A
40654,C.Campus.2019.Spring.BIO 460.1,BIO 460,Human Anatomy with Lab
40656,C.Campus.2019.Spring.DANCE 270R.1,DANCE 270R,World Dance Technique 1
40658,C.Campus.2019.Spring.BIO 460.2,BIO 460,Human Anatomy with Lab
40660,C.Campus.2019.Spring.DANCE 271R.1,DANCE 271R,Clog Dance Technique I
40662,C.Campus.2019.Spring.BIO 460.3,BIO 460,Human Anatomy with Lab
40664,C.Campus.2019.Spring.DANCE 285W.1,DANCE 285W,Intl Latin Technique 1
40666,C.Campus.2019.Spring.DANCE 403.1,DANCE 403,Senior Capstone Project
40668,C.Campus.2019.Spring.LR 111.3,LR 111,Library Research Skills
40670,C.Campus.2019.Spring.DANCE 440R.1,DANCE 440R,Modern Dance Technique III
40672,C.Campus.2019.Spring.DANCE 495.1,DANCE 495,Dance Kinesiology II
40674,C.Campus.2019.Spring.DANCE 498R.1,DANCE 498R,Internship
40676,C.Campus.2019.Spring.DCM 350.1,DCM 350,Design Project Mgmt
40678,C.Campus.2019.Spring.ECD 370L.1,ECD 370L,Teaching Preschool Lab
40680,C.Campus.2019.Spring.ECEN 340.1,ECEN 340,Digital Systems Design
40684,C.Campus.2019.Spring.MUSIC 348.1,MUSIC 348,Saxophone Ensemble
40686,C.Campus.2019.Spring.ECEN 499.1,ECEN 499,Senior Project
40688,C.Campus.2019.Spring.MUSIC 360T.1,MUSIC 360T,Music Lessons - Percussion V
40690,C.Campus.2019.Spring.ECON 390R.1,ECON 390R,Special Projects
40692,C.Campus.2019.Spring.ECON 390R.2,ECON 390R,Special Projects
40694,C.Campus.2019.Spring.MUSIC 362.1,MUSIC 362,Collaborative Piano
40696,C.Campus.2019.Spring.ECON 390R.3,ECON 390R,Special Projects
40698,C.Campus.2019.Spring.MUSIC 362.2,MUSIC 362,Collaborative Piano
40700,C.Campus.2019.Spring.ECON 390R.4,ECON 390R,Special Projects
40702,C.Campus.2019.Spring.MUSIC 365H.1,MUSIC 365H,Junior Recital String Bass
40704,C.Campus.2019.Spring.ECON LAB.1,ECON LAB,Open Lab for Econ Dept
40706,C.Campus.2019.Spring.MUSIC 377A.1,MUSIC 377A,String Practicum A
40708,C.Campus.2019.Spring.ESS 386.1,ESS 386,Exercise in Health and Disease
40710,C.Campus.2019.Spring.MUSIC 377B.1,MUSIC 377B,String Practicum B
40712,C.Campus.2019.Spring.ED 406.1,ED 406,Elementary STEM Methods 2
40714,C.Campus.2019.Spring.FCS 101.1,FCS 101,Intro Family & Consumer Sciences
40716,C.Campus.2019.Spring.MUSIC 462N.1,MUSIC 462N,Senior Recital Saxophone
40718,C.Campus.2019.Spring.ENG 100.1,ENG 100,Reading Comprehension
40720,C.Campus.2019.Spring.FCS 498R.1,FCS 498R,Internship for FCSE Major
40722,C.Campus.2019.Spring.NURS 105.1,NURS 105,Introduction to Nursing
40724,C.Campus.2019.Spring.ENG 318R.1,ENG 318R,Advanced Creative Writing
40726,C.Campus.2019.Spring.FCS 498R.2,FCS 498R,Internship for FCSE Major
40728,C.Campus.2019.Spring.NURS 105.2,NURS 105,Introduction to Nursing
40730,C.Campus.2019.Spring.ENG 318R.2,ENG 318R,Advanced Creative Writing
40732,C.Campus.2019.Spring.FDREL 234.1,FDREL 234,Preparing for Eternal Marriage
40734,C.Campus.2019.Spring.NURS 105.3,NURS 105,Introduction to Nursing
40736,C.Campus.2019.Spring.ENG 325.1,ENG 325,Language Theory - Grammar/Usage
40738,C.Campus.2019.Spring.FDREL 234.2,FDREL 234,Preparing for Eternal Marriage
40740,C.Campus.2019.Spring.NURS 105.4,NURS 105,Introduction to Nursing
40742,C.Campus.2019.Spring.FDREL 234.3,FDREL 234,Preparing for Eternal Marriage
40744,C.Campus.2019.Spring.ENG 325.2,ENG 325,Language Theory - Grammar/Usage
40746,C.Campus.2019.Spring.NURS 105.5,NURS 105,Introduction to Nursing
40748,C.Campus.2019.Spring.FDREL 234.4,FDREL 234,Preparing for Eternal Marriage
40750,C.Campus.2019.Spring.ENG 328.1,ENG 328,Rhetorical Theory
40752,C.Campus.2019.Spring.NURSF 110.1,NURSF 110,Pregnancy
40754,C.Campus.2019.Spring.FR 102.1,FR 102,Beginning French II
40756,C.Campus.2019.Spring.ENG 333.1,ENG 333,British Lit-Victorian/Modern
40758,C.Campus.2019.Spring.NUTR 112.1,NUTR 112,Nutrition and Young Children
40760,C.Campus.2019.Spring.GEOG 110.1,GEOG 110,Geog for Elementary Teacher
40762,C.Campus.2019.Spring.ENG 398R.1,ENG 398R,English Internship
40764,C.Campus.2019.Spring.NUTR 112.2,NUTR 112,Nutrition and Young Children
40766,C.Campus.2019.Spring.GEOG 110.2,GEOG 110,Geog for Elementary Teacher
40768,C.Campus.2019.Spring.PH 106.1,PH 106,Introductory Applied Physics II
40770,C.Campus.2019.Spring.HIST 222.1,HIST 222,World Civilization 1000 - 1750
40772,C.Campus.2019.Spring.PH 106.2,PH 106,Introductory Applied Physics II
40774,C.Campus.2019.Spring.HIST 222.2,HIST 222,World Civilization 1000 - 1750
40776,C.Campus.2019.Spring.PH 127.1,PH 127,Introduction to Astronomy
40778,C.Campus.2019.Spring.HS 132.1,HS 132,Personal Health & Wellness
40780,C.Campus.2019.Spring.PH 127.2,PH 127,Introduction to Astronomy
40782,C.Campus.2019.Spring.HS 132.2,HS 132,Personal Health & Wellness
40784,C.Campus.2019.Spring.PHIL 315.1,PHIL 315,Philosophy of Religion
40786,C.Campus.2019.Spring.HS 132.3,HS 132,Personal Health & Wellness
40788,C.Campus.2019.Spring.PSYCH 302.1,PSYCH 302,Research Methods
40790,C.Campus.2019.Spring.HS 132.4,HS 132,Personal Health & Wellness
40792,C.Campus.2019.Spring.PSYCH 302.2,PSYCH 302,Research Methods
40794,C.Campus.2019.Spring.HS 132.5,HS 132,Personal Health & Wellness
40796,C.Campus.2019.Spring.PSYCH 370.1,PSYCH 370,Sensation and Perception
40798,C.Campus.2019.Spring.HS 132.6,HS 132,Personal Health & Wellness
40800,C.Campus.2019.Spring.PSYCH 384.1,PSYCH 384,Behavioral Neurobiology
40802,C.Campus.2019.Spring.HS 132.7,HS 132,Personal Health & Wellness
40804,C.Campus.2019.Spring.HS 132.8,HS 132,Personal Health & Wellness
40806,C.Campus.2019.Spring.PSYCH 384.2,PSYCH 384,Behavioral Neurobiology
40808,C.Campus.2019.Spring.HS 240.1,HS 240,Intro to Public Health
40810,C.Campus.2019.Spring.PSYCH 395R.1,PSYCH 395R,Directed Study
40812,C.Campus.2019.Spring.HS 240.2,HS 240,Intro to Public Health
40814,C.Campus.2019.Spring.PSYCH 395R.2,PSYCH 395R,Directed Study
40818,C.Campus.2019.Spring.PSYCH 395R.3,PSYCH 395R,Directed Study
40820,C.Campus.2019.Spring.HS 465.1,HS 465,Healthcare Insurance Industry
40824,C.Campus.2019.Spring.IDS 297R.1,IDS 297R,Applied Learning Project
40826,C.Campus.2019.Spring.PSYCH 395R.4,PSYCH 395R,Directed Study
40828,C.Campus.2019.Spring.IDS 297R.2,IDS 297R,Applied Learning Project
40830,C.Campus.2019.Spring.PSYCH 395R.5,PSYCH 395R,Directed Study
40832,C.Campus.2019.Spring.IDS 297R.3,IDS 297R,Applied Learning Project
40834,C.Campus.2019.Spring.LR 111.1,LR 111,Library Research Skills
40836,C.Campus.2019.Spring.LR 111.2,LR 111,Library Research Skills
40838,C.Campus.2019.Spring.PTA 198.1,PTA 198,Clinical Externship I
40840,C.Campus.2019.Spring.RM 223K.1,RM 223K,Outdoor Cooking
40842,C.Campus.2019.Spring.RM 304.1,RM 304,Leisure in Society
40844,C.Campus.2019.Spring.RM 486.1,RM 486,Managing Risk in Recreation
40846,C.Campus.2019.Spring.BIO 181.3,BIO 181,Introduction to Biology II
40848,C.Campus.2019.Spring.SPAN 102.1,SPAN 102,Beginning Spanish II
40850,C.Campus.2019.Spring.CONST 235.2,CONST 235,Building Systems
40852,C.Campus.2019.Spring.SPED 300.1,SPED 300,Assistive Technology
40854,C.Campus.2019.Spring.CONST 298.1,CONST 298,Beginning Internship
40856,C.Campus.2019.Spring.BIO 181.4,BIO 181,Introduction to Biology II
40858,C.Campus.2019.Spring.SPED 393.1,SPED 393,Soc/Behavior Strategies St w/Dis
40860,C.Campus.2019.Spring.CONST 298.2,CONST 298,Beginning Internship
40862,C.Campus.2019.Spring.BIO 497.1,BIO 497,Senior Seminar
40864,C.Campus.2019.Spring.SPED 424.1,SPED 424,ECSE Assessment & Evaluation
40866,C.Campus.2019.Spring.CONST 340.1,CONST 340,Land Surveying
40868,C.Campus.2019.Spring.BUS 210.1,BUS 210,Small Business Creation
40870,C.Campus.2019.Spring.SW 311.1,SW 311,Family Interaction
40872,C.Campus.2019.Spring.CONST 340.2,CONST 340,Land Surveying
40874,C.Campus.2019.Spring.BUS 301.1,BUS 301,Adv Writing in Pro Contexts
40876,C.Campus.2019.Spring.SW 365.1,SW 365,SW Practice III - Community
40878,C.Campus.2019.Spring.CONST 400.1,CONST 400,Advanced Estimating & Bidding
40880,C.Campus.2019.Spring.BUS 301.2,BUS 301,Adv Writing in Pro Contexts
40882,C.Campus.2019.Spring.AGRON 301.1,AGRON 301,Soil Science
40884,C.Campus.2019.Spring.CONST 420.1,CONST 420,Construction Scheduling
40886,C.Campus.2019.Spring.BUS 301.3,BUS 301,Adv Writing in Pro Contexts
40888,C.Campus.2019.Spring.ANTH 101.1,ANTH 101,Intro to Cultural Anthropology
40890,C.Campus.2019.Spring.CS 235.1,CS 235,Data Structures
40892,C.Campus.2019.Spring.BUS 301.4,BUS 301,Adv Writing in Pro Contexts
40894,C.Campus.2019.Spring.APS 122.1,APS 122,Introduction to Plant Science
40896,C.Campus.2019.Spring.CS 235.2,CS 235,Data Structures
40898,C.Campus.2019.Spring.CHILD 230.1,CHILD 230,Curriculum for Young Children
40900,C.Campus.2019.Spring.ARCH 190.1,ARCH 190,Building Information Modeling I
40902,C.Campus.2019.Spring.CS 235.3,CS 235,Data Structures
40904,C.Campus.2019.Spring.CHILD 230.2,CHILD 230,Curriculum for Young Children
40906,C.Campus.2019.Spring.ARCH 190.2,ARCH 190,Building Information Modeling I
40908,C.Campus.2019.Spring.CS 335.1,CS 335,Data Wrangling & Visualization
40910,C.Campus.2019.Spring.CIT 111.1,CIT 111,Introduction to Databases
40912,C.Campus.2019.Spring.ART 125.1,ART 125,Introduction to Computer Art
40914,C.Campus.2019.Spring.CS 499S.1,CS 499S,Senior Project Supplemental
40916,C.Campus.2019.Spring.CIT 111.2,CIT 111,Introduction to Databases
40918,C.Campus.2019.Spring.ART 351R.1,ART 351R,Watercolor II
40920,C.Campus.2019.Spring.CS LAB.1,CS LAB,Open Lab for ECEN Dept
40922,C.Campus.2019.Spring.CIT 111.3,CIT 111,Introduction to Databases
40924,C.Campus.2019.Spring.ART 351R.2,ART 351R,Watercolor II
40926,C.Campus.2019.Spring.DANCE 103.1,DANCE 103,Intro to Dance Major and Profs
40928,C.Campus.2019.Spring.CIT 111.4,CIT 111,Introduction to Databases
40930,C.Campus.2019.Spring.ART 356R.1,ART 356R,Landscape Painting
40932,C.Campus.2019.Spring.DANCE 131.1,DANCE 131,Jazz Dance  Beginning
40934,C.Campus.2019.Spring.CIT 241.1,CIT 241,Network Design I
40936,C.Campus.2019.Spring.ART 395A.1,ART 395A,Travel Study in the Arts (A)
40938,C.Campus.2019.Spring.DANCE 131.2,DANCE 131,Jazz Dance  Beginning
40940,C.Campus.2019.Spring.CIT 241.2,CIT 241,Network Design I
40942,C.Campus.2019.Spring.ART 395A.2,ART 395A,Travel Study in the Arts (A)
40944,C.Campus.2019.Spring.DANCE 181M.1,DANCE 181M,Country West Social Dance  Begin
40946,C.Campus.2019.Spring.CIT 325.1,CIT 325,Database Programming
40948,C.Campus.2019.Spring.ART 495C.1,ART 495C,BFA Project Graphic Design
40950,C.Campus.2019.Spring.DANCE 190.1,DANCE 190,Ballet  Beginning
40952,C.Campus.2019.Spring.CIT 381.2,CIT 381,Business Intel and Analytics
40954,C.Campus.2019.Spring.ART 495C.2,ART 495C,BFA Project Graphic Design
40956,C.Campus.2019.Spring.DANCE 190.2,DANCE 190,Ballet  Beginning
40958,C.Campus.2019.Spring.CIT 470.1,CIT 470,System Security II
40960,C.Campus.2019.Spring.AS 215.1,AS 215,Animal Anatomy & Physiology
40962,C.Campus.2019.Spring.DANCE 190.3,DANCE 190,Ballet  Beginning
40964,C.Campus.2019.Spring.DANCE 231R.1,DANCE 231R,Jazz Dance Intermediate
40966,C.Campus.2019.Spring.COMM 280.1,COMM 280,Comm Research Fundamentals
40968,C.Campus.2019.Spring.AS 215.2,AS 215,Animal Anatomy & Physiology
40970,C.Campus.2019.Spring.LR 111.4,LR 111,Library Research Skills
40972,C.Campus.2019.Spring.COMM 280.2,COMM 280,Comm Research Fundamentals
40974,C.Campus.2019.Spring.AS 234.1,AS 234,Veterinary Parasitology
40976,C.Campus.2019.Spring.DANCE 290R.1,DANCE 290R,Ballet Technique I
40978,C.Campus.2019.Spring.LR 111.5,LR 111,Library Research Skills
40980,C.Campus.2019.Spring.AUTO 223.1,AUTO 223,Climate Control
40982,C.Campus.2019.Spring.COMM 305.1,COMM 305,Vector Graphics
40984,C.Campus.2019.Spring.DANCE 290R.2,DANCE 290R,Ballet Technique I
40986,C.Campus.2019.Spring.LR 111.6,LR 111,Library Research Skills
40988,C.Campus.2019.Spring.AUTO 231L.1,AUTO 231L,Vehicle Electronic Lab
40990,C.Campus.2019.Spring.DANCE 458R.1,DANCE 458R,Teach Tech of Social Dance  Adv
40992,C.Campus.2019.Spring.COMM 305.2,COMM 305,Vector Graphics
40994,C.Campus.2019.Spring.ME 305.1,ME 305,Mechatronics & Measure Syst I
40996,C.Campus.2019.Spring.AUTO 231L.2,AUTO 231L,Vehicle Electronic Lab
40998,C.Campus.2019.Spring.DANCE 496R.1,DANCE 496R,Somatics
41000,C.Campus.2019.Spring.ME 305.2,ME 305,Mechatronics & Measure Syst I
41002,C.Campus.2019.Spring.COMM 305.3,COMM 305,Vector Graphics
41004,C.Campus.2019.Spring.BIO 181.1,BIO 181,Introduction to Biology II
41006,C.Campus.2019.Spring.DANCE LAB.1,DANCE LAB,Open Lab for Dance Dept
41008,C.Campus.2019.Spring.ME 490R.1,ME 490R,Special Problems in Mech Eng
41010,C.Campus.2019.Spring.COMM 315.1,COMM 315,Design for Social Media
41012,C.Campus.2019.Spring.BIO 181.2,BIO 181,Introduction to Biology II
41014,C.Campus.2019.Spring.DANCE LAB.2,DANCE LAB,Open Lab for Dance Dept
41016,C.Campus.2019.Spring.MUSIC 109.1,MUSIC 109,Group Guitar Instruction Level I
41018,C.Campus.2019.Spring.COMM 315.2,COMM 315,Design for Social Media
41020,C.Campus.2019.Spring.DANCE LAB.3,DANCE LAB,Open Lab for Dance Dept
41022,C.Campus.2019.Spring.MUSIC 109.2,MUSIC 109,Group Guitar Instruction Level I
41024,C.Campus.2019.Spring.COMM 335.1,COMM 335,PR Writing and Production
41026,C.Campus.2019.Spring.DANCE LAB.4,DANCE LAB,Open Lab for Dance Dept
